Palavra,Link,Instituicao
cupuacu,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cupuacuSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
cura,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
curar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
curiosidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curiosidadeSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
curioso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curiosoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
curitiba,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curitibaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
curriculo vitae,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curriculo-vitaeSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
curso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cursoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
curto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curtoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
curto-circuito,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curto-circuitoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
curva,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curvaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
curvar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curva-se2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
cuspir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cuspirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
custar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/custarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
d,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dama,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/damaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
damas,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/damasSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
danado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/danadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
danca,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dancaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dancar1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dancar1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dancar2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dancar2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dancarina,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dancarinaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
danificar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/danificarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dano,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/danoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/darSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dar-nao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dar-naoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dar2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dar2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dardo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dardoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
data,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dataSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
datar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/datarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
datilografar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/datilografarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
datilologia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/datilografiaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
de repente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/de-repenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
debaixo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debaixoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
debate,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debateSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
debater,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debateSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
debilitada,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debilitadaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
debitar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debitarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
debito,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debitoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
debochar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debocharSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
debrucar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debrucarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decair,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decairSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decalogo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decalogoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decapitar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decapitarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decepar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deceparSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decepcionado1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decepcionadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decepcionado2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decepcionado2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decepcionar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decepcionarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decidir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decidirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decifrar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decifrarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decisao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decisaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
declaracao1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/declaracao1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
declaracao2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/declaracao2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
declarar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/declararSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
declinacao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/declinacaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decolar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decolarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decompor,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decomporSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decorar1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decorar1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decorar2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decorar2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decretar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decretarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decreto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decretoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
decurso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decursoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dedal,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedalSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dedetizacao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedetizacaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dedicar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedicarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dedilhar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedilharSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dedo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dedurar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedurarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deduzir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deduzirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
defecar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/defecarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
defeito,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/defeitoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
defender1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/defender1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
defender2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/defender2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
defesa,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/defesaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deficiente auditivo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deficiente-auditivoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deficiente fisico,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deficiente-fisicoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deficiente mental,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deficiente-mentalSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deficiente visual,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deficiente-visualSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deficiente1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/direito1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deficiente2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deficiente2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
definhar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/definharSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
definir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/definirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deformar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deformarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
defronte,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/defronteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
defunto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/defuntoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deglutir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deglutirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
degolar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/degolarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
degrau,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/degrauSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
degustar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/degustarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deitar1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deitar1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deitar2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deitar2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deixar1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deixar2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deixar2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deixar3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deixar3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deixar4Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
delatar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/delatarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dele,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deleSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
delegacia de policia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/delegacia-de-policiaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
delegado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/delegadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deletar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deletarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
delicado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/delicadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
delicia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deliciaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
delineador,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/delineadorSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
delirio,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/delirioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
demitir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/demitirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
democracia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/democraciaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
demolir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/demolirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
demonio,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/demonioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
demonstrar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/demonstrarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
demorar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/demorarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dengoso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dengosoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dengue,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dengueSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
denodar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/denodarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
denominar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/denominarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dentada,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dentadaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dentadura,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dentaduraSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/denteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
denticao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/denticaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dentista,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dentistaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dentro1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dentroSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dentro2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dentro2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dentro3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dentro3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dentuco,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dentucoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
denunciar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/denunciarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
depenar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/depenarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
dependente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dependenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
depender,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dependerSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
depilacao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/depilacaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
depilar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/depilarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
depoimento,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/depoimentoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
depois,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/depoisSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
depositar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/depositarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
depressa,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/depressaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
depressao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/depressaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deprimido,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deprimidoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
deputado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deputadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
derramar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/derramarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
derrame,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/derrameSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
derrapar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/derraparSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
derreter,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/derreterSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
derrotar1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/derrotar1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
derrotar2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/derrotar2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
derrubar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/derrubarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
desabafar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/desabafarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
desabar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/desabarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
desabotoar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/desabotoarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
desabrochar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/desabrocharSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
desafiar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/desafiarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
desafio,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/desafioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
desanimado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/desanimadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
desaparecer,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/desaparecerSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
descalco,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/descalcoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
descamar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/descamarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
